owner,repo,weekofyear,total_stars
gruntjs,grunt-contrib-concat,45,2
gruntjs,grunt-contrib-concat,46,5
gruntjs,grunt-contrib-concat,47,2
gruntjs,grunt-contrib-concat,48,1
gruntjs,grunt-contrib-concat,50,3
gruntjs,grunt-contrib-concat,52,3
gruntjs,grunt-contrib-connect,2,1
gruntjs,grunt-contrib-connect,3,5
gruntjs,grunt-contrib-connect,4,1
gruntjs,grunt-contrib-connect,5,4
gruntjs,grunt-contrib-connect,6,3
gruntjs,grunt-contrib-connect,8,5
gruntjs,grunt-contrib-connect,9,1
gruntjs,grunt-contrib-connect,10,1
gruntjs,grunt-contrib-connect,11,1
gruntjs,grunt-contrib-connect,13,3
gruntjs,grunt-contrib-connect,14,2
gruntjs,grunt-contrib-connect,15,4
gruntjs,grunt-contrib-connect,16,1
gruntjs,grunt-contrib-connect,17,5
gruntjs,grunt-contrib-connect,18,7
gruntjs,grunt-contrib-connect,19,3
gruntjs,grunt-contrib-connect,20,2
gruntjs,grunt-contrib-connect,21,2
gruntjs,grunt-contrib-connect,22,5
gruntjs,grunt-contrib-connect,23,4
gruntjs,grunt-contrib-connect,24,1
gruntjs,grunt-contrib-connect,25,1
gruntjs,grunt-contrib-connect,26,1
gruntjs,grunt-contrib-connect,27,5
gruntjs,grunt-contrib-connect,28,2
gruntjs,grunt-contrib-connect,29,3
gruntjs,grunt-contrib-connect,30,2
gruntjs,grunt-contrib-connect,31,3
gruntjs,grunt-contrib-connect,32,2
gruntjs,grunt-contrib-connect,33,4
gruntjs,grunt-contrib-connect,34,1
gruntjs,grunt-contrib-connect,35,2
gruntjs,grunt-contrib-connect,36,1
gruntjs,grunt-contrib-connect,37,2
gruntjs,grunt-contrib-connect,38,1
gruntjs,grunt-contrib-connect,39,2
gruntjs,grunt-contrib-connect,40,2
gruntjs,grunt-contrib-connect,41,1
gruntjs,grunt-contrib-connect,42,5
gruntjs,grunt-contrib-connect,44,3
gruntjs,grunt-contrib-connect,45,2
gruntjs,grunt-contrib-connect,46,3
gruntjs,grunt-contrib-connect,47,1
gruntjs,grunt-contrib-connect,49,4
gruntjs,grunt-contrib-connect,50,2
gruntjs,grunt-contrib-connect,51,1
gruntjs,grunt-contrib-connect,52,3
gruntjs,grunt-contrib-copy,2,1
gruntjs,grunt-contrib-copy,3,4
gruntjs,grunt-contrib-copy,4,3
gruntjs,grunt-contrib-copy,5,3
gruntjs,grunt-contrib-copy,6,2
gruntjs,grunt-contrib-copy,7,6
gruntjs,grunt-contrib-copy,8,1
gruntjs,grunt-contrib-copy,9,3
gruntjs,grunt-contrib-copy,10,5
gruntjs,grunt-contrib-copy,11,4
gruntjs,grunt-contrib-copy,13,1
gruntjs,grunt-contrib-copy,14,2
gruntjs,grunt-contrib-copy,15,2
gruntjs,grunt-contrib-copy,16,2
gruntjs,grunt-contrib-copy,17,4
gruntjs,grunt-contrib-copy,18,5
gruntjs,grunt-contrib-copy,19,6
gruntjs,grunt-contrib-copy,20,2
gruntjs,grunt-contrib-copy,21,2
gruntjs,grunt-contrib-copy,22,2
gruntjs,grunt-contrib-copy,23,5
gruntjs,grunt-contrib-copy,24,3
gruntjs,grunt-contrib-copy,25,3
gruntjs,grunt-contrib-copy,26,4
gruntjs,grunt-contrib-copy,27,3
gruntjs,grunt-contrib-copy,28,4
gruntjs,grunt-contrib-copy,29,3
gruntjs,grunt-contrib-copy,30,1
gruntjs,grunt-contrib-copy,31,3
gruntjs,grunt-contrib-copy,32,2
gruntjs,grunt-contrib-copy,33,4
gruntjs,grunt-contrib-copy,34,1
gruntjs,grunt-contrib-copy,35,2
gruntjs,grunt-contrib-copy,36,1
gruntjs,grunt-contrib-copy,38,2
gruntjs,grunt-contrib-copy,39,2
gruntjs,grunt-contrib-copy,40,2
gruntjs,grunt-contrib-copy,41,1
gruntjs,grunt-contrib-copy,42,1
gruntjs,grunt-contrib-copy,43,1
gruntjs,grunt-contrib-copy,44,3
gruntjs,grunt-contrib-copy,45,3
gruntjs,grunt-contrib-copy,46,5
gruntjs,grunt-contrib-copy,47,3
gruntjs,grunt-contrib-copy,52,1
gruntjs,grunt-contrib-csslint,2,1
gruntjs,grunt-contrib-csslint,4,5
gruntjs,grunt-contrib-csslint,5,1
gruntjs,grunt-contrib-csslint,6,2
gruntjs,grunt-contrib-csslint,7,1
gruntjs,grunt-contrib-csslint,9,1
gruntjs,grunt-contrib-csslint,10,2
gruntjs,grunt-contrib-csslint,11,2
gruntjs,grunt-contrib-csslint,12,2
gruntjs,grunt-contrib-csslint,15,3
gruntjs,grunt-contrib-csslint,16,1
gruntjs,grunt-contrib-csslint,18,2
gruntjs,grunt-contrib-csslint,19,1
gruntjs,grunt-contrib-csslint,21,1
gruntjs,grunt-contrib-csslint,23,1
gruntjs,grunt-contrib-csslint,25,2
gruntjs,grunt-contrib-csslint,26,1
gruntjs,grunt-contrib-csslint,27,1
gruntjs,grunt-contrib-csslint,31,1
gruntjs,grunt-contrib-csslint,32,1
gruntjs,grunt-contrib-csslint,34,1
gruntjs,grunt-contrib-csslint,35,1
gruntjs,grunt-contrib-csslint,36,1
gruntjs,grunt-contrib-csslint,40,1
gruntjs,grunt-contrib-csslint,42,1
gruntjs,grunt-contrib-csslint,44,1
gruntjs,grunt-contrib-csslint,46,2
gruntjs,grunt-contrib-csslint,52,1
gruntjs,grunt-contrib-cssmin,1,1
gruntjs,grunt-contrib-cssmin,2,1
gruntjs,grunt-contrib-cssmin,3,5
gruntjs,grunt-contrib-cssmin,4,1
gruntjs,grunt-contrib-cssmin,5,2
gruntjs,grunt-contrib-cssmin,6,3
gruntjs,grunt-contrib-cssmin,7,3
gruntjs,grunt-contrib-cssmin,8,1
gruntjs,grunt-contrib-cssmin,9,5
gruntjs,grunt-contrib-cssmin,10,4
gruntjs,grunt-contrib-cssmin,11,3
gruntjs,grunt-contrib-cssmin,12,1
gruntjs,grunt-contrib-cssmin,13,1
gruntjs,grunt-contrib-cssmin,14,6
gruntjs,grunt-contrib-cssmin,15,1
gruntjs,grunt-contrib-cssmin,16,1
gruntjs,grunt-contrib-cssmin,17,7
gruntjs,grunt-contrib-cssmin,18,6
gruntjs,grunt-contrib-cssmin,19,3
gruntjs,grunt-contrib-cssmin,21,1
gruntjs,grunt-contrib-cssmin,22,3
gruntjs,grunt-contrib-cssmin,23,2
gruntjs,grunt-contrib-cssmin,24,2
gruntjs,grunt-contrib-cssmin,25,2
gruntjs,grunt-contrib-cssmin,26,2
gruntjs,grunt-contrib-cssmin,27,2
gruntjs,grunt-contrib-cssmin,28,4
gruntjs,grunt-contrib-cssmin,29,7
gruntjs,grunt-contrib-cssmin,30,2
gruntjs,grunt-contrib-cssmin,33,2
gruntjs,grunt-contrib-cssmin,34,2
gruntjs,grunt-contrib-cssmin,35,5
gruntjs,grunt-contrib-cssmin,36,3
gruntjs,grunt-contrib-cssmin,37,3
gruntjs,grunt-contrib-cssmin,38,4
gruntjs,grunt-contrib-cssmin,39,2
gruntjs,grunt-contrib-cssmin,41,3
gruntjs,grunt-contrib-cssmin,43,3
gruntjs,grunt-contrib-cssmin,44,2
gruntjs,grunt-contrib-cssmin,45,3
gruntjs,grunt-contrib-cssmin,47,1
gruntjs,grunt-contrib-cssmin,48,4
gruntjs,grunt-contrib-cssmin,49,5
gruntjs,grunt-contrib-cssmin,50,1
gruntjs,grunt-contrib-cssmin,51,2
gruntjs,grunt-contrib-cssmin,52,1
gruntjs,grunt-contrib-handlebars,2,2
gruntjs,grunt-contrib-handlebars,3,1
gruntjs,grunt-contrib-handlebars,4,1
gruntjs,grunt-contrib-handlebars,6,2
gruntjs,grunt-contrib-handlebars,8,1
gruntjs,grunt-contrib-handlebars,10,1
gruntjs,grunt-contrib-handlebars,12,3
gruntjs,grunt-contrib-handlebars,13,1
gruntjs,grunt-contrib-handlebars,22,1
gruntjs,grunt-contrib-handlebars,23,1
gruntjs,grunt-contrib-handlebars,25,1
gruntjs,grunt-contrib-handlebars,26,3
gruntjs,grunt-contrib-handlebars,31,1
gruntjs,grunt-contrib-handlebars,33,2
gruntjs,grunt-contrib-handlebars,35,1
gruntjs,grunt-contrib-handlebars,41,2
gruntjs,grunt-contrib-handlebars,42,1
gruntjs,grunt-contrib-handlebars,43,1
gruntjs,grunt-contrib-handlebars,46,1
gruntjs,grunt-contrib-handlebars,48,1
gruntjs,grunt-contrib-handlebars,49,1
gruntjs,grunt-contrib-htmlmin,2,1
gruntjs,grunt-contrib-htmlmin,3,2
gruntjs,grunt-contrib-htmlmin,4,1
gruntjs,grunt-contrib-htmlmin,5,1
gruntjs,grunt-contrib-htmlmin,6,3
gruntjs,grunt-contrib-htmlmin,7,1
gruntjs,grunt-contrib-htmlmin,9,1
gruntjs,grunt-contrib-htmlmin,11,1
gruntjs,grunt-contrib-htmlmin,12,2
gruntjs,grunt-contrib-htmlmin,13,1
gruntjs,grunt-contrib-htmlmin,14,1
gruntjs,grunt-contrib-htmlmin,15,1
gruntjs,grunt-contrib-htmlmin,16,2
gruntjs,grunt-contrib-htmlmin,17,2
gruntjs,grunt-contrib-htmlmin,18,4
gruntjs,grunt-contrib-htmlmin,19,5
gruntjs,grunt-contrib-htmlmin,22,2
gruntjs,grunt-contrib-htmlmin,23,8
gruntjs,grunt-contrib-htmlmin,24,1
gruntjs,grunt-contrib-htmlmin,26,2
gruntjs,grunt-contrib-htmlmin,27,2
gruntjs,grunt-contrib-htmlmin,28,1
gruntjs,grunt-contrib-htmlmin,29,1
gruntjs,grunt-contrib-htmlmin,31,2
gruntjs,grunt-contrib-htmlmin,33,1
gruntjs,grunt-contrib-htmlmin,34,2
gruntjs,grunt-contrib-htmlmin,35,1
gruntjs,grunt-contrib-htmlmin,36,1
gruntjs,grunt-contrib-htmlmin,37,1
gruntjs,grunt-contrib-htmlmin,39,2
gruntjs,grunt-contrib-htmlmin,40,2
gruntjs,grunt-contrib-htmlmin,42,1
gruntjs,grunt-contrib-htmlmin,43,1
gruntjs,grunt-contrib-htmlmin,44,1
gruntjs,grunt-contrib-htmlmin,45,1
gruntjs,grunt-contrib-htmlmin,47,1
gruntjs,grunt-contrib-htmlmin,48,2
gruntjs,grunt-contrib-htmlmin,49,2
gruntjs,grunt-contrib-htmlmin,51,2
gruntjs,grunt-contrib-htmlmin,52,1
gruntjs,grunt-contrib-imagemin,2,5
gruntjs,grunt-contrib-imagemin,3,2
gruntjs,grunt-contrib-imagemin,4,4
gruntjs,grunt-contrib-imagemin,5,4
gruntjs,grunt-contrib-imagemin,6,4
gruntjs,grunt-contrib-imagemin,7,10
gruntjs,grunt-contrib-imagemin,8,3
gruntjs,grunt-contrib-imagemin,9,7
gruntjs,grunt-contrib-imagemin,10,8
gruntjs,grunt-contrib-imagemin,11,2
gruntjs,grunt-contrib-imagemin,12,2
gruntjs,grunt-contrib-imagemin,13,4
gruntjs,grunt-contrib-imagemin,14,3
gruntjs,grunt-contrib-imagemin,15,4
gruntjs,grunt-contrib-imagemin,16,5
gruntjs,grunt-contrib-imagemin,17,4
gruntjs,grunt-contrib-imagemin,18,1
gruntjs,grunt-contrib-imagemin,19,1
gruntjs,grunt-contrib-imagemin,20,1
gruntjs,grunt-contrib-imagemin,21,5
gruntjs,grunt-contrib-imagemin,22,4
gruntjs,grunt-contrib-imagemin,23,3
gruntjs,grunt-contrib-imagemin,24,3
gruntjs,grunt-contrib-imagemin,25,2
gruntjs,grunt-contrib-imagemin,26,10
gruntjs,grunt-contrib-imagemin,27,7
gruntjs,grunt-contrib-imagemin,28,6
gruntjs,grunt-contrib-imagemin,29,1
gruntjs,grunt-contrib-imagemin,30,3
gruntjs,grunt-contrib-imagemin,31,5
gruntjs,grunt-contrib-imagemin,32,2
gruntjs,grunt-contrib-imagemin,33,7
gruntjs,grunt-contrib-imagemin,34,1
gruntjs,grunt-contrib-imagemin,35,3
gruntjs,grunt-contrib-imagemin,36,5
gruntjs,grunt-contrib-imagemin,37,4
gruntjs,grunt-contrib-imagemin,38,3
gruntjs,grunt-contrib-imagemin,39,3
gruntjs,grunt-contrib-imagemin,40,5
gruntjs,grunt-contrib-imagemin,41,2
gruntjs,grunt-contrib-imagemin,42,4
gruntjs,grunt-contrib-imagemin,43,2
gruntjs,grunt-contrib-imagemin,44,4
gruntjs,grunt-contrib-imagemin,45,3
gruntjs,grunt-contrib-imagemin,46,1
gruntjs,grunt-contrib-imagemin,47,2
gruntjs,grunt-contrib-imagemin,49,3
gruntjs,grunt-contrib-imagemin,50,1
gruntjs,grunt-contrib-imagemin,51,1
gruntjs,grunt-contrib-imagemin,52,4
gruntjs,grunt-contrib-jasmine,2,1
gruntjs,grunt-contrib-jasmine,3,2
gruntjs,grunt-contrib-jasmine,4,1
gruntjs,grunt-contrib-jasmine,6,2
gruntjs,grunt-contrib-jasmine,7,2
gruntjs,grunt-contrib-jasmine,8,1
gruntjs,grunt-contrib-jasmine,9,1
gruntjs,grunt-contrib-jasmine,12,1
gruntjs,grunt-contrib-jasmine,13,1
gruntjs,grunt-contrib-jasmine,14,1
gruntjs,grunt-contrib-jasmine,15,1
gruntjs,grunt-contrib-jasmine,16,1
gruntjs,grunt-contrib-jasmine,18,2
gruntjs,grunt-contrib-jasmine,19,2
gruntjs,grunt-contrib-jasmine,20,1
gruntjs,grunt-contrib-jasmine,21,2
gruntjs,grunt-contrib-jasmine,22,1
gruntjs,grunt-contrib-jasmine,24,1
gruntjs,grunt-contrib-jasmine,27,2
gruntjs,grunt-contrib-jasmine,29,1
gruntjs,grunt-contrib-jasmine,35,2
gruntjs,grunt-contrib-jasmine,39,1
gruntjs,grunt-contrib-jasmine,40,1
gruntjs,grunt-contrib-jasmine,47,1
gruntjs,grunt-contrib-jasmine,49,1
gruntjs,grunt-contrib-jasmine,50,1
gruntjs,grunt-contrib-jshint,2,6
gruntjs,grunt-contrib-jshint,3,1
gruntjs,grunt-contrib-jshint,4,5
gruntjs,grunt-contrib-jshint,5,6
gruntjs,grunt-contrib-jshint,6,2
gruntjs,grunt-contrib-jshint,7,1
gruntjs,grunt-contrib-jshint,8,1
gruntjs,grunt-contrib-jshint,9,2
gruntjs,grunt-contrib-jshint,10,4
gruntjs,grunt-contrib-jshint,11,4
gruntjs,grunt-contrib-jshint,12,2
gruntjs,grunt-contrib-jshint,14,2
gruntjs,grunt-contrib-jshint,15,4
gruntjs,grunt-contrib-jshint,16,3
gruntjs,grunt-contrib-jshint,17,3
gruntjs,grunt-contrib-jshint,18,3
gruntjs,grunt-contrib-jshint,19,1
gruntjs,grunt-contrib-jshint,20,1
gruntjs,grunt-contrib-jshint,22,1
gruntjs,grunt-contrib-jshint,23,1
gruntjs,grunt-contrib-jshint,24,3
gruntjs,grunt-contrib-jshint,25,2
gruntjs,grunt-contrib-jshint,26,1
gruntjs,grunt-contrib-jshint,27,5
gruntjs,grunt-contrib-jshint,28,1
gruntjs,grunt-contrib-jshint,29,1
gruntjs,grunt-contrib-jshint,30,1
gruntjs,grunt-contrib-jshint,31,4
gruntjs,grunt-contrib-jshint,34,1
gruntjs,grunt-contrib-jshint,35,3
gruntjs,grunt-contrib-jshint,36,1
gruntjs,grunt-contrib-jshint,37,1
gruntjs,grunt-contrib-jshint,38,2
gruntjs,grunt-contrib-jshint,39,1
gruntjs,grunt-contrib-jshint,40,4
gruntjs,grunt-contrib-jshint,41,3
gruntjs,grunt-contrib-jshint,42,4
gruntjs,grunt-contrib-jshint,43,2
gruntjs,grunt-contrib-jshint,44,1
gruntjs,grunt-contrib-jshint,45,2
gruntjs,grunt-contrib-jshint,46,2
gruntjs,grunt-contrib-jshint,47,2
gruntjs,grunt-contrib-jshint,49,2
gruntjs,grunt-contrib-jshint,50,1
gruntjs,grunt-contrib-jshint,51,1
gruntjs,grunt-contrib-jshint,52,1
gruntjs,grunt-contrib-jst,6,1
gruntjs,grunt-contrib-jst,18,1
gruntjs,grunt-contrib-jst,19,1
gruntjs,grunt-contrib-jst,32,1
gruntjs,grunt-contrib-jst,40,2
gruntjs,grunt-contrib-jst,47,1
gruntjs,grunt-contrib-less,2,2
gruntjs,grunt-contrib-less,3,1
gruntjs,grunt-contrib-less,4,2
gruntjs,grunt-contrib-less,6,4
gruntjs,grunt-contrib-less,7,2
gruntjs,grunt-contrib-less,9,2
gruntjs,grunt-contrib-less,10,2
gruntjs,grunt-contrib-less,11,1
gruntjs,grunt-contrib-less,14,2
gruntjs,grunt-contrib-less,15,2
gruntjs,grunt-contrib-less,18,2
gruntjs,grunt-contrib-less,19,3
gruntjs,grunt-contrib-less,20,1
gruntjs,grunt-contrib-less,21,1
gruntjs,grunt-contrib-less,22,5
gruntjs,grunt-contrib-less,23,1
gruntjs,grunt-contrib-less,24,6
gruntjs,grunt-contrib-less,25,5
gruntjs,grunt-contrib-less,27,4
gruntjs,grunt-contrib-less,29,3
gruntjs,grunt-contrib-less,31,3
gruntjs,grunt-contrib-less,33,2
gruntjs,grunt-contrib-less,34,1
gruntjs,grunt-contrib-less,35,3
gruntjs,grunt-contrib-less,38,2
gruntjs,grunt-contrib-less,39,3
gruntjs,grunt-contrib-less,40,2
gruntjs,grunt-contrib-less,41,1
gruntjs,grunt-contrib-less,42,4
gruntjs,grunt-contrib-less,44,3
gruntjs,grunt-contrib-less,45,1
gruntjs,grunt-contrib-less,46,1
gruntjs,grunt-contrib-less,48,2
gruntjs,grunt-contrib-less,50,1
gruntjs,grunt-contrib-less,51,2
gruntjs,grunt-contrib-less,52,3
gruntjs,grunt-contrib-livereload,5,1
gruntjs,grunt-contrib-livereload,6,1
gruntjs,grunt-contrib-livereload,9,1
gruntjs,grunt-contrib-livereload,12,1
gruntjs,grunt-contrib-livereload,22,1
gruntjs,grunt-contrib-livereload,40,1
gruntjs,grunt-contrib-livereload,41,1
gruntjs,grunt-contrib-livereload,46,1
gruntjs,grunt-contrib-pug,2,1
gruntjs,grunt-contrib-pug,3,1
gruntjs,grunt-contrib-pug,4,1
gruntjs,grunt-contrib-pug,5,1
gruntjs,grunt-contrib-pug,6,2
gruntjs,grunt-contrib-pug,8,1
gruntjs,grunt-contrib-pug,9,2
gruntjs,grunt-contrib-pug,10,1
gruntjs,grunt-contrib-pug,12,1
gruntjs,grunt-contrib-pug,13,2
gruntjs,grunt-contrib-pug,16,1
gruntjs,grunt-contrib-pug,18,2
gruntjs,grunt-contrib-pug,23,2
gruntjs,grunt-contrib-pug,24,2
gruntjs,grunt-contrib-pug,27,1
gruntjs,grunt-contrib-pug,29,2
gruntjs,grunt-contrib-pug,34,1
gruntjs,grunt-contrib-pug,35,1
gruntjs,grunt-contrib-pug,36,1
gruntjs,grunt-contrib-pug,39,1
gruntjs,grunt-contrib-pug,41,1
gruntjs,grunt-contrib-pug,44,2
gruntjs,grunt-contrib-pug,46,2
gruntjs,grunt-contrib-pug,48,1
gruntjs,grunt-contrib-pug,49,2
gruntjs,grunt-contrib-requirejs,2,2
gruntjs,grunt-contrib-requirejs,3,3
gruntjs,grunt-contrib-requirejs,5,1
gruntjs,grunt-contrib-requirejs,6,1
gruntjs,grunt-contrib-requirejs,7,2
gruntjs,grunt-contrib-requirejs,9,1
gruntjs,grunt-contrib-requirejs,10,2
gruntjs,grunt-contrib-requirejs,11,3
gruntjs,grunt-contrib-requirejs,13,2
gruntjs,grunt-contrib-requirejs,16,2
gruntjs,grunt-contrib-requirejs,17,1
gruntjs,grunt-contrib-requirejs,18,1
gruntjs,grunt-contrib-requirejs,20,1
gruntjs,grunt-contrib-requirejs,22,1
gruntjs,grunt-contrib-requirejs,23,1
gruntjs,grunt-contrib-requirejs,24,1
gruntjs,grunt-contrib-requirejs,25,1
gruntjs,grunt-contrib-requirejs,26,1
gruntjs,grunt-contrib-requirejs,27,2
gruntjs,grunt-contrib-requirejs,28,1
gruntjs,grunt-contrib-requirejs,29,2
gruntjs,grunt-contrib-requirejs,30,1
gruntjs,grunt-contrib-requirejs,31,3
gruntjs,grunt-contrib-requirejs,32,1
gruntjs,grunt-contrib-requirejs,33,1
gruntjs,grunt-contrib-requirejs,34,1
gruntjs,grunt-contrib-requirejs,35,1
gruntjs,grunt-contrib-requirejs,36,1
gruntjs,grunt-contrib-requirejs,37,2
gruntjs,grunt-contrib-requirejs,38,3
gruntjs,grunt-contrib-requirejs,39,1
gruntjs,grunt-contrib-requirejs,41,1
gruntjs,grunt-contrib-requirejs,45,3
gruntjs,grunt-contrib-requirejs,47,1
gruntjs,grunt-contrib-requirejs,50,2
gruntjs,grunt-contrib-requirejs,51,1
gruntjs,grunt-contrib-sass,2,4
gruntjs,grunt-contrib-sass,3,3
gruntjs,grunt-contrib-sass,4,3
gruntjs,grunt-contrib-sass,5,1
gruntjs,grunt-contrib-sass,6,6
gruntjs,grunt-contrib-sass,7,3
gruntjs,grunt-contrib-sass,8,2
gruntjs,grunt-contrib-sass,9,2
gruntjs,grunt-contrib-sass,10,1
gruntjs,grunt-contrib-sass,11,5
gruntjs,grunt-contrib-sass,12,7
gruntjs,grunt-contrib-sass,13,4
gruntjs,grunt-contrib-sass,14,4
gruntjs,grunt-contrib-sass,15,3
gruntjs,grunt-contrib-sass,16,5
gruntjs,grunt-contrib-sass,17,2
gruntjs,grunt-contrib-sass,18,3
gruntjs,grunt-contrib-sass,19,1
gruntjs,grunt-contrib-sass,20,1
gruntjs,grunt-contrib-sass,21,3
gruntjs,grunt-contrib-sass,22,6
gruntjs,grunt-contrib-sass,23,5
gruntjs,grunt-contrib-sass,24,1
gruntjs,grunt-contrib-sass,25,3
gruntjs,grunt-contrib-sass,26,1
gruntjs,grunt-contrib-sass,27,6
gruntjs,grunt-contrib-sass,28,3
gruntjs,grunt-contrib-sass,29,3
gruntjs,grunt-contrib-sass,30,6
gruntjs,grunt-contrib-sass,31,2
gruntjs,grunt-contrib-sass,32,1
gruntjs,grunt-contrib-sass,33,3
gruntjs,grunt-contrib-sass,34,3
gruntjs,grunt-contrib-sass,35,4
gruntjs,grunt-contrib-sass,36,1
gruntjs,grunt-contrib-sass,37,2
gruntjs,grunt-contrib-sass,38,2
gruntjs,grunt-contrib-sass,39,3
gruntjs,grunt-contrib-sass,40,2
gruntjs,grunt-contrib-sass,41,3
gruntjs,grunt-contrib-sass,42,5
gruntjs,grunt-contrib-sass,43,2
gruntjs,grunt-contrib-sass,44,2
gruntjs,grunt-contrib-sass,45,4
gruntjs,grunt-contrib-sass,47,1
gruntjs,grunt-contrib-sass,49,1
gruntjs,grunt-contrib-sass,50,2
gruntjs,grunt-contrib-sass,51,3
gruntjs,grunt-contrib-sass,52,1
gruntjs,grunt-contrib-stylus,2,1
gruntjs,grunt-contrib-stylus,4,2
gruntjs,grunt-contrib-stylus,6,1
gruntjs,grunt-contrib-stylus,7,1
gruntjs,grunt-contrib-stylus,8,2
gruntjs,grunt-contrib-stylus,10,1
gruntjs,grunt-contrib-stylus,12,1
gruntjs,grunt-contrib-stylus,18,2
gruntjs,grunt-contrib-stylus,24,1
gruntjs,grunt-contrib-stylus,28,1
gruntjs,grunt-contrib-stylus,32,1
gruntjs,grunt-contrib-stylus,36,1
gruntjs,grunt-contrib-stylus,47,1
gruntjs,grunt-contrib-stylus,49,1
gruntjs,grunt-contrib-stylus,52,1
gruntjs,grunt-contrib-uglify,1,1
gruntjs,grunt-contrib-uglify,2,4
gruntjs,grunt-contrib-uglify,3,7
gruntjs,grunt-contrib-uglify,4,4
gruntjs,grunt-contrib-uglify,5,7
gruntjs,grunt-contrib-uglify,6,6
gruntjs,grunt-contrib-uglify,7,5
gruntjs,grunt-contrib-uglify,8,5
gruntjs,grunt-contrib-uglify,9,5
gruntjs,grunt-contrib-uglify,10,10
gruntjs,grunt-contrib-uglify,11,3
gruntjs,grunt-contrib-uglify,12,3
gruntjs,grunt-contrib-uglify,13,7
gruntjs,grunt-contrib-uglify,14,4
gruntjs,grunt-contrib-uglify,15,6
gruntjs,grunt-contrib-uglify,16,3
gruntjs,grunt-contrib-uglify,17,8
